timestamp_greece,rss_MB,MemoryObjectSendStream,MemoryObjectStreamState,Event,_AsyncGeneratorContextManager,_GeneratorContextManager,TaskState
2025-10-26 19:12:33,31.15234375,0,0,56,0,0,0
2025-10-26 19:12:38,31.15234375,0,0,56,0,0,0
2025-10-26 19:12:43,31.15234375,0,0,56,0,0,0
2025-10-26 19:12:49,31.15234375,0,0,56,0,0,0
2025-10-26 19:12:54,31.12109375,0,0,56,0,0,0
2025-10-26 19:12:59,31.12109375,0,0,56,0,0,0
2025-10-26 19:13:05,31.12109375,0,0,56,0,0,0
2025-10-26 19:13:10,31.13671875,0,0,56,0,0,0
2025-10-26 19:13:15,31.13671875,0,0,56,0,0,0
2025-10-26 19:13:21,31.13671875,0,0,56,0,0,0
2025-10-26 19:13:26,31.13671875,0,0,56,0,0,0
2025-10-26 19:13:32,31.13671875,0,0,56,0,0,0
2025-10-26 19:13:37,31.13671875,0,0,56,0,0,0
2025-10-26 19:13:42,31.13671875,0,0,56,0,0,0
2025-10-26 19:13:48,31.13671875,0,0,56,0,0,0
2025-10-26 19:13:53,31.13671875,0,0,56,0,0,0
2025-10-26 19:13:58,31.13671875,0,0,56,0,0,0
2025-10-26 19:14:03,31.13671875,0,0,56,0,0,0
2025-10-26 19:14:09,31.13671875,0,0,56,0,0,0
2025-10-26 19:14:14,31.13671875,0,0,56,0,0,0
2025-10-26 19:14:19,31.13671875,0,0,56,0,0,0
2025-10-26 19:14:25,31.13671875,0,0,56,0,0,0
2025-10-26 19:14:30,31.13671875,0,0,56,0,0,0
2025-10-26 19:14:36,31.13671875,0,0,56,0,0,0
2025-10-26 19:14:41,31.13671875,0,0,56,0,0,0
2025-10-28 15:02:50,30.82421875,0,0,0,0,0,0
2025-10-28 15:02:55,30.84375,0,0,0,0,0,0
2025-10-28 15:03:00,30.84375,0,0,0,0,0,0
2025-10-28 15:03:06,30.86328125,0,0,0,0,0,0
2025-10-28 15:03:11,30.86328125,0,0,0,0,0,0
2025-10-28 15:03:16,30.86328125,0,0,0,0,0,0
2025-10-28 15:03:22,30.86328125,0,0,0,0,0,0
2025-10-28 15:03:27,30.86328125,0,0,0,0,0,0
2025-10-28 15:03:32,30.86328125,0,0,0,0,0,0
2025-10-28 15:03:37,30.86328125,0,0,0,0,0,0
2025-10-28 15:03:43,30.86328125,0,0,0,0,0,0
2025-10-28 15:03:48,30.84765625,0,0,0,0,0,0
2025-10-28 15:03:53,30.84765625,0,0,0,0,0,0
2025-10-28 15:03:59,30.84765625,0,0,0,0,0,0
2025-10-28 15:04:04,30.84765625,0,0,0,0,0,0
2025-10-28 15:04:09,30.84765625,0,0,0,0,0,0
2025-10-28 15:04:14,30.84765625,0,0,0,0,0,0
2025-10-28 15:04:20,30.84765625,0,0,0,0,0,0
2025-10-28 15:04:25,30.84765625,0,0,0,0,0,0
2025-10-28 15:04:31,30.84765625,0,0,0,0,0,0
2025-10-28 15:04:36,30.84765625,0,0,0,0,0,0
2025-10-28 15:04:41,30.84765625,0,0,0,0,0,0
2025-10-28 15:04:46,30.84765625,0,0,0,0,0,0
2025-10-28 15:04:52,30.84765625,0,0,0,0,0,0
2025-10-28 15:04:57,30.84765625,0,0,0,0,0,0
2025-10-28 15:05:02,30.84765625,0,0,0,0,0,0
2025-10-28 15:05:07,30.84765625,0,0,0,0,0,0
2025-10-28 15:05:13,30.84765625,0,0,0,0,0,0
2025-10-28 15:05:18,30.84765625,0,0,0,0,0,0
2025-10-28 15:05:23,30.84765625,0,0,0,0,0,0
2025-10-28 15:05:29,30.84765625,0,0,57,0,0,0
2025-10-28 15:05:34,30.84765625,0,0,57,0,0,0
2025-10-28 15:05:39,30.84765625,0,0,57,0,0,0
2025-10-28 15:05:44,30.84765625,0,0,57,0,0,0
2025-10-28 15:05:50,30.84765625,0,0,57,0,0,0
2025-10-28 15:05:55,30.84765625,0,0,73,0,0,0
2025-10-28 15:06:00,30.84765625,0,0,73,0,0,0
2025-10-28 15:06:06,30.84765625,0,0,73,0,0,0
2025-10-28 15:06:11,30.84765625,0,0,73,0,0,0
2025-10-28 15:06:16,30.84765625,0,0,73,0,0,0
2025-10-28 15:06:21,30.84765625,0,0,73,0,0,0
2025-10-28 15:06:27,30.84765625,0,0,73,0,0,0
2025-10-28 15:06:32,30.84765625,0,0,73,0,0,0
2025-10-28 15:06:37,30.9609375,0,0,73,0,0,0
2025-10-28 15:06:43,30.9609375,0,0,73,0,0,0
2025-10-28 15:06:48,30.9609375,0,0,73,0,0,0
2025-10-28 15:06:53,30.9609375,0,0,73,0,0,0
2025-10-28 15:06:59,30.9609375,0,0,73,0,0,0
2025-10-28 15:07:04,30.9609375,0,0,73,0,0,0
2025-10-28 15:07:09,30.9609375,0,0,73,0,0,0
2025-10-28 15:07:15,30.9609375,0,0,73,0,0,0
2025-10-28 15:07:20,30.9609375,0,0,73,0,0,0
2025-10-28 15:07:25,30.9609375,0,0,73,0,0,0
2025-10-28 15:07:31,30.96484375,0,0,73,0,0,0
2025-10-28 15:07:36,30.96484375,0,0,73,0,0,0
2025-10-28 15:07:41,30.96484375,0,0,73,0,0,0
2025-10-28 15:07:46,30.96484375,0,0,132,0,58,40
2025-10-28 15:07:52,30.96484375,0,0,132,0,58,40
2025-10-28 15:07:57,30.96484375,0,0,132,0,58,40
2025-10-28 15:08:03,30.96484375,0,0,132,0,58,40
2025-10-28 15:08:08,30.96484375,0,0,149,0,65,40
2025-10-28 15:08:13,30.96484375,0,0,149,0,65,40
2025-10-28 15:08:19,30.93359375,0,0,149,0,65,40
2025-10-28 15:08:24,30.93359375,0,0,149,0,65,40
2025-10-28 15:08:29,30.93359375,0,0,149,0,65,40
2025-10-28 15:08:34,30.93359375,0,0,149,0,65,40
2025-10-28 15:08:40,30.93359375,0,0,149,0,65,40
2025-10-28 15:08:45,30.93359375,0,0,149,0,65,40
2025-10-28 15:08:50,30.93359375,0,0,149,0,65,40
2025-10-28 15:08:56,30.93359375,0,0,160,0,71,50
2025-10-28 15:09:01,30.93359375,0,0,160,0,71,50
2025-10-28 15:09:06,30.93359375,0,0,176,0,79,50
2025-10-28 15:09:11,30.93359375,0,0,176,0,79,50
2025-10-28 15:09:17,30.9375,0,0,192,0,79,50
2025-10-28 15:09:22,30.9375,0,0,192,0,79,50
2025-10-28 15:09:27,30.9375,0,0,192,0,79,50
2025-10-28 15:09:33,30.9375,0,0,192,0,79,50
2025-10-28 15:09:38,30.9375,0,0,192,0,79,50
2025-10-28 15:09:43,30.9375,0,0,192,0,79,50
2025-10-28 15:09:48,30.9375,0,0,192,0,79,50
2025-10-28 15:09:54,30.9375,0,0,192,0,79,50
2025-10-28 15:09:59,30.9375,0,0,192,0,79,50
2025-10-28 15:10:04,30.9375,0,0,192,0,79,50
2025-10-28 15:10:10,30.9375,0,0,192,0,79,50
2025-10-28 15:10:15,30.9375,0,0,192,0,79,50
2025-10-28 15:10:20,30.9375,0,0,192,0,79,50
2025-10-28 15:10:25,30.9375,0,0,192,0,79,50
2025-10-28 15:10:31,30.9375,0,0,192,0,79,50
2025-10-28 15:10:36,30.9375,0,0,192,0,79,50
2025-10-28 15:10:41,30.9375,0,0,192,0,79,50
2025-10-28 15:10:47,30.9375,0,0,192,0,79,50
2025-10-28 15:10:52,30.9375,0,0,192,0,79,50
2025-10-28 15:10:57,30.9375,0,0,192,0,79,50
2025-10-28 15:11:02,30.9375,0,0,192,0,79,50
2025-10-28 15:11:08,30.9375,0,0,192,0,79,50
2025-10-28 15:11:13,30.9375,0,0,192,0,79,50
2025-10-28 15:11:18,30.9375,0,0,192,0,79,50
2025-10-28 15:11:24,30.9375,0,0,192,0,79,50
2025-10-28 15:11:29,30.9375,0,0,192,0,79,50
2025-10-28 15:11:34,30.98046875,0,0,192,0,79,50
2025-10-28 15:11:39,30.98046875,0,0,192,0,79,50
2025-10-28 15:11:45,30.98046875,0,0,192,0,79,50
2025-10-28 15:11:50,30.98046875,0,0,192,0,79,50
2025-10-28 15:11:55,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:01,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:06,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:11,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:17,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:22,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:27,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:32,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:38,30.98046875,0,0,220,0,79,50
2025-10-28 15:12:43,30.95703125,0,0,220,0,79,50
2025-10-28 15:12:48,30.95703125,0,0,220,0,79,50
2025-10-28 15:12:54,30.95703125,0,0,220,0,79,50
2025-10-28 15:12:59,30.95703125,0,0,248,0,79,50
2025-10-28 15:13:04,30.95703125,0,0,248,0,79,50
2025-10-28 15:13:09,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:15,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:20,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:25,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:30,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:36,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:41,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:46,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:52,31.0234375,0,0,248,0,79,50
2025-10-28 15:13:57,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:02,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:08,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:13,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:18,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:24,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:29,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:34,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:40,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:45,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:51,31.0234375,0,0,248,0,79,50
2025-10-28 15:14:56,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:01,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:07,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:12,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:18,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:23,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:28,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:34,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:39,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:44,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:50,31.0234375,0,0,248,0,79,50
2025-10-28 15:15:55,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:00,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:05,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:11,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:16,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:21,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:26,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:32,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:38,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:43,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:48,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:53,31.0234375,0,0,248,0,79,50
2025-10-28 15:16:59,31.0234375,0,0,248,0,79,50
2025-10-28 15:17:05,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:10,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:15,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:21,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:26,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:31,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:37,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:42,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:47,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:53,31.0234375,0,0,249,0,79,50
2025-10-28 15:17:58,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:03,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:09,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:14,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:19,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:24,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:30,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:35,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:40,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:45,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:51,31.0234375,0,0,249,0,79,50
2025-10-28 15:18:56,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:01,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:07,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:12,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:17,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:23,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:28,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:33,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:39,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:44,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:49,31.0234375,0,0,249,0,79,50
2025-10-28 15:19:54,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:00,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:05,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:10,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:16,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:21,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:26,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:31,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:37,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:42,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:48,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:53,31.0234375,0,0,249,0,79,50
2025-10-28 15:20:58,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:04,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:09,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:14,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:19,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:25,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:30,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:35,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:41,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:46,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:51,31.0234375,0,0,249,0,79,50
2025-10-28 15:21:57,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:02,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:07,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:13,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:18,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:23,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:29,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:34,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:39,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:44,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:50,31.0234375,0,0,249,0,79,50
2025-10-28 15:22:55,31.0234375,0,0,249,0,79,50
2025-10-28 15:23:00,31.0234375,0,0,249,0,79,50
2025-10-28 15:23:06,31.0234375,0,0,249,0,79,50
2025-10-28 15:23:11,31.0234375,0,0,249,0,79,50
2025-10-28 15:23:16,31.0234375,0,0,249,0,79,50
2025-10-28 15:23:22,31.0234375,0,0,249,0,79,50
2025-10-28 15:23:27,31.0234375,0,0,249,0,79,50
